"fecha","BONOS","IGBVL","TC","TIR","Premio_riesgo"
2010-07-01,6.229,13834.78,2.82628571428571,1.75,13834.71771
2010-07-02,6.229,13823.92,2.82557142857143,1.75,13823.85771
2010-07-05,6.229,13722.28,2.824,1.75,13722.21771
2010-07-06,6.176,13734.13,2.82414285714286,1.75,13734.06824
2010-07-07,6.132,13761.96,2.82428571428571,1.75,13761.89868
2010-07-08,6.079,13816.7,2.82371428571429,1.75,13816.63921
2010-07-09,6.033,13985.41,2.82471428571429,2,13985.34967
2010-07-12,5.996,13953.64,2.82342857142857,2,13953.58004
2010-07-13,5.959,14056.7,2.82042857142857,2,14056.64041
2010-07-14,5.942,14067.84,2.81585714285714,2,14067.78058
2010-07-15,5.958,14077.74,2.82128571428571,2,14077.68042
2010-07-16,6.026,13916.69,2.82457142857143,2,13916.62974
2010-07-19,6.036,13843.8,2.82342857142857,2,13843.73964
2010-07-20,6.009,13835.76,2.82485714285714,2,13835.69991
2010-07-21,5.989,13820.07,2.82671428571429,2,13820.01011
2010-07-22,5.848,14049.7,2.823,2,14049.64152
2010-07-23,5.798,14152.01,2.82371428571429,2,14151.95202
2010-07-26,5.761,14225.3,2.824,2,14225.24239
2010-07-27,5.726,14179.1,2.82328571428571,2,14179.04274
2010-08-02,5.724,14520.9,2.81814285714286,2,14520.84276
2010-08-03,5.728,14687.12,2.81171428571429,2,14687.06272
2010-08-04,5.705,14820.73,2.804,2,14820.67295
2010-08-05,5.643,14746.48,2.80214285714286,2,14746.42357
2010-08-06,5.688,14699.98,2.80085714285714,2.5,14699.92312
2010-08-09,5.626,14853.99,2.80171428571429,2.5,14853.93374
2010-08-10,5.639,14877.09,2.80528571428571,2.5,14877.03361
2010-08-11,5.653,14664.76,2.80742857142857,2.5,14664.70347
2010-08-12,5.648,14808.06,2.80514285714286,2.5,14808.00352
2010-08-13,5.649,14801.33,2.80557142857143,2.5,14801.27351
2010-08-16,5.646,14866.96,2.80328571428571,2.5,14866.90354
2010-08-17,5.609,14938.39,2.80042857142857,2.5,14938.33391
2010-08-18,5.579,14972.14,2.79857142857143,2.5,14972.08421
2010-08-19,5.545,14868.3,2.80057142857143,2.5,14868.24455
2010-08-20,5.539,14874.26,2.80057142857143,2.5,14874.20461
2010-08-23,5.529,14902.1,2.79942857142857,2.5,14902.04471
2010-08-24,5.532,14844.5,2.79914285714286,2.5,14844.44468
2010-08-25,5.53,14936.62,2.79914285714286,2.5,14936.5647
2010-08-26,5.532,14975.07,2.796,2.5,14975.01468
2010-08-27,5.601,15105.99,2.79928571428571,2.5,15105.93399
2010-08-31,5.712,15153.33,2.79757142857143,2.5,15153.27288
2010-09-01,5.713,15319.1,2.79514285714286,2.5,15319.04287
2010-09-02,5.705,15368.72,2.79642857142857,2.5,15368.66295
2010-09-03,5.72,15568.13,2.79514285714286,2.5,15568.0728
2010-09-06,5.749,15742.6,2.79342857142857,2.5,15742.54251
2010-09-07,5.754,15786.98,2.79585714285714,2.5,15786.92246
2010-09-08,5.778,15864.6,2.79442857142857,2.5,15864.54222
2010-09-09,5.778,15833.44,2.79342857142857,2.5,15833.38222
2010-09-10,5.779,16151.09,2.79042857142857,3,16151.03221
2010-09-13,5.782,16536.47,2.78842857142857,3,16536.41218
2010-09-14,5.786,16522.23,2.78828571428571,3,16522.17214
2010-09-15,5.798,16561.52,2.789,3,16561.46202
2010-09-16,5.782,16658.24,2.789,3,16658.18218
2010-09-17,5.774,16721.19,2.78985714285714,3,16721.13226
2010-09-20,5.779,16892.11,2.79314285714286,3,16892.05221
2010-09-21,5.743,17162.94,2.79285714285714,3,17162.88257
2010-09-22,5.736,17363.05,2.79085714285714,3,17362.99264
2010-09-23,5.727,17199.41,2.78928571428571,3,17199.35273
2010-09-24,5.666,17315.68,2.78785714285714,3,17315.62334
2010-09-27,5.692,17435.56,2.79028571428571,3,17435.50308
2010-09-28,5.631,17577.07,2.789,3,17577.01369
2010-09-29,5.652,17709.98,2.78828571428571,3,17709.92348
2010-09-30,5.622,17867.36,2.78814285714286,3,17867.30378
2010-10-01,5.606,18159.8,2.78871428571429,3,18159.74394
2010-10-04,5.55,18169.27,2.79114285714286,3,18169.2145
2010-10-05,5.583,18806.39,2.78814285714286,3,18806.33417
2010-10-06,5.502,18941.78,2.79028571428571,3,18941.72498
2010-10-07,5.536,18855.25,2.78928571428571,3,18855.19464
2010-10-11,5.474,19037.31,2.78828571428571,3,19037.25526
2010-10-12,5.515,18995.86,2.78728571428571,3,18995.80485
2010-10-13,5.467,19450.28,2.78728571428571,3,19450.22533
2010-10-14,5.497,19499.49,2.78942857142857,3,19499.43503
2010-10-15,5.426,19293.09,2.79385714285714,3,19293.03574
2010-10-18,5.455,18940.03,2.79285714285714,3,18939.97545
2010-10-19,5.449,18366.71,2.79471428571429,3,18366.65551
2010-10-20,5.423,18777,2.79228571428571,3,18776.94577
2010-10-21,5.443,18487.58,2.793,3,18487.52557
2010-10-22,5.462,18764.9,2.79528571428571,3,18764.84538
2010-10-25,5.464,18905.22,2.79357142857143,3,18905.16536
2010-10-26,5.482,19039.82,2.794,3,19039.76518
2010-10-27,5.528,18991.26,2.79842857142857,3,18991.20472
2010-10-28,5.518,18991.32,2.79885714285714,3,18991.26482
2010-10-29,5.469,19220.93,2.79742857142857,3,19220.87531
2010-11-02,5.446,19550.99,2.79485714285714,3,19550.93554
2010-11-03,5.416,19631.12,2.79357142857143,3,19631.06584
2010-11-04,5.401,20230.42,2.79257142857143,3,20230.36599
2010-11-05,5.398,20402.51,2.79328571428571,3,20402.45602
2010-11-08,5.449,20390.96,2.796,3,20390.90551
2010-11-09,5.585,20606.72,2.79785714285714,3,20606.66415
2010-11-10,5.663,20588.95,2.80057142857143,3,20588.89337
2010-11-11,5.685,20595.34,2.8,3,20595.28315
2010-11-12,5.69,20248.41,2.80228571428571,3,20248.3531
2010-11-15,5.776,20151.46,2.80628571428571,3,20151.40224
2010-11-16,5.871,19563.53,2.80971428571429,3,19563.47129
2010-11-17,5.837,19915.13,2.81028571428571,3,19915.07163
2010-11-18,5.847,20292.13,2.806,3,20292.07153
2010-11-19,5.827,20384.52,2.80685714285714,3,20384.46173
2010-11-22,5.826,20417.52,2.80971428571429,3,20417.46174
2010-11-23,5.799,20179.45,2.81271428571429,3,20179.39201
2010-11-24,5.81,20441.13,2.81,3,20441.0719
2010-11-25,5.821,20768.71,2.81142857142857,3,20768.65179
2010-11-26,5.838,20704.46,2.81671428571429,3,20704.40162
2010-11-29,5.916,20804.26,2.82614285714286,3,20804.20084
2010-11-30,5.895,20854.5,2.834,3,20854.44105
2010-12-01,5.954,21366.22,2.82771428571429,3,21366.16046
2010-12-02,5.922,21547.34,2.82771428571429,3,21547.28078
2010-12-03,5.916,21651.12,2.826,3,21651.06084
2010-12-06,5.896,21727.17,2.82342857142857,3,21727.11104
2010-12-07,5.895,21915.33,2.81828571428571,3,21915.27105
2010-12-09,5.864,21807.69,2.82328571428571,3,21807.63136
2010-12-10,5.909,21843.42,2.82742857142857,3,21843.36091
2010-12-13,5.909,22085.82,2.82585714285714,3,22085.76091
2010-12-14,5.899,22032.85,2.82157142857143,3,22032.79101
2010-12-15,5.929,21972.9,2.81914285714286,3,21972.84071
2010-12-16,5.969,22041.44,2.81885714285714,3,22041.38031
2010-12-17,5.949,22035.58,2.81728571428571,3,22035.52051
2010-12-20,5.909,22092.86,2.80985714285714,3,22092.80091
2010-12-21,5.797,22445.14,2.80557142857143,3,22445.08203
2010-12-22,5.853,22718.62,2.80514285714286,3,22718.56147
2010-12-23,5.855,22689.38,2.79971428571429,3,22689.32145
2010-12-27,5.869,22959.71,2.80057142857143,3,22959.65131
2010-12-28,5.878,23057.3,2.80328571428571,3,23057.24122
2010-12-29,5.895,23178.45,2.809,3,23178.39105
2010-12-30,5.892,23252.67,2.80742857142857,3,23252.61108
2011-01-03,5.879,23647.92,2.80328571428571,3,23647.86121
2011-01-04,5.836,23490.09,2.80157142857143,3,23490.03164
2011-01-05,5.855,23495.61,2.80328571428571,3,23495.55145
2011-01-06,5.855,23305.04,2.80471428571429,3,23304.98145
2011-01-07,5.811,22928.85,2.80471428571429,3.25,22928.79189
2011-01-10,5.811,22502.52,2.80557142857143,3.25,22502.46189
2011-01-11,5.824,22675.23,2.80071428571429,3.25,22675.17176
2011-01-12,5.83,22631.86,2.79257142857143,3.25,22631.8017
2011-01-13,5.824,22166.93,2.78728571428571,3.25,22166.87176
2011-01-14,5.824,21792.57,2.78914285714286,3.25,21792.51176
2011-01-17,5.827,21819.53,2.787,3.25,21819.47173
2011-01-18,5.828,22119.08,2.78571428571429,3.25,22119.02172
2011-01-19,5.827,22128.27,2.779,3.25,22128.21173
2011-01-20,5.844,21705.47,2.77557142857143,3.25,21705.41156
2011-01-21,5.864,21651.64,2.77428571428571,3.25,21651.58136
2011-01-24,5.872,21857.05,2.77328571428571,3.25,21856.99128
2011-01-25,5.881,21735.14,2.77514285714286,3.25,21735.08119
2011-01-26,5.872,22005.95,2.77285714285714,3.25,22005.89128
2011-01-27,5.87,22502.92,2.77171428571429,3.25,22502.8613
2011-01-28,5.869,22530.71,2.77514285714286,3.25,22530.65131
2011-01-31,5.869,22887.41,2.77285714285714,3.25,22887.35131
2011-02-01,5.883,23218.52,2.76785714285714,3.25,23218.46117
2011-02-02,5.932,23419.93,2.76685714285714,3.25,23419.87068
2011-02-03,5.938,23724.08,2.76842857142857,3.25,23724.02062
2011-02-04,5.943,23701.56,2.76785714285714,3.25,23701.50057
2011-02-07,5.999,23777.04,2.76785714285714,3.25,23776.98001
2011-02-08,5.998,23487.93,2.76814285714286,3.25,23487.87002
2011-02-09,5.975,22989.58,2.76842857142857,3.25,22989.52025
2011-02-10,5.978,22861.64,2.768,3.25,22861.58022
2011-02-11,5.979,22772.1,2.76571428571429,3.5,22772.04021
2011-02-14,5.992,22985.35,2.76714285714286,3.5,22985.29008
2011-02-15,6.076,22761.08,2.77057142857143,3.5,22761.01924
2011-02-16,6.042,22788.76,2.76957142857143,3.5,22788.69958
2011-02-17,6.018,22793.27,2.76757142857143,3.5,22793.20982
2011-02-18,5.999,23041.59,2.76771428571429,3.5,23041.53001
2011-02-21,6.006,23028.9,2.77042857142857,3.5,23028.83994
2011-02-22,6.039,22694.93,2.77728571428571,3.5,22694.86961
2011-02-23,6.052,22616.51,2.79014285714286,3.5,22616.44948
2011-02-24,6.155,22635.95,2.78057142857143,3.5,22635.88845
2011-02-25,6.166,22763.85,2.77685714285714,3.5,22763.78834
2011-02-28,6.149,22842.96,2.77514285714286,3.5,22842.89851
2011-03-01,6.196,22689.04,2.77657142857143,3.5,22688.97804
2011-03-02,6.262,22709.28,2.77528571428571,3.5,22709.21738
2011-03-03,6.255,22623.39,2.77014285714286,3.5,22623.32745
2011-03-04,6.259,22662.51,2.77,3.5,22662.44741
2011-03-07,6.304,22563.34,2.76985714285714,3.5,22563.27696
2011-03-08,6.224,22442.21,2.77114285714286,3.5,22442.14776
2011-03-09,6.236,22167.65,2.76971428571429,3.5,22167.58764
2011-03-10,6.238,21625.29,2.77057142857143,3.5,21625.22762
2011-03-11,6.214,21784.13,2.76928571428571,3.75,21784.06786
2011-03-14,6.193,21453.22,2.76914285714286,3.75,21453.15807
2011-03-15,6.2,20982.75,2.77014285714286,3.75,20982.688
2011-03-16,6.237,20984.13,2.76942857142857,3.75,20984.06763
2011-03-17,6.246,20758.13,2.769,3.75,20758.06754
2011-03-18,6.252,20496.59,2.76685714285714,3.75,20496.52748
2011-03-21,6.309,21375.17,2.78271428571429,3.75,21375.10691
2011-03-22,6.426,21961.66,2.78285714285714,3.75,21961.59574
2011-03-23,6.417,22259.34,2.77814285714286,3.75,22259.27583
2011-03-24,6.471,22557.82,2.779,3.75,22557.75529
2011-03-25,6.514,22242.55,2.79042857142857,3.75,22242.48486
2011-03-28,6.555,21095.67,2.81242857142857,3.75,21095.60445
2011-03-29,6.64,21496.34,2.81457142857143,3.75,21496.2736
2011-03-30,6.7445,21807.64,2.80857142857143,3.75,21807.572555
2011-03-31,6.73423076923077,21957.49,2.80414285714286,3.75,21957.4226576923
2011-04-01,6.72357142857143,21562.53,2.80771428571429,3.75,21562.4627642857
2011-04-04,6.76666666666667,21179.11,2.81185714285714,3.75,21179.0423333333
2011-04-05,6.73333333333333,21441.84,2.80928571428571,3.75,21441.7726666667
2011-04-06,6.69333333333333,21554.14,2.81,3.75,21554.0730666667
2011-04-07,6.62958333333334,21147.76,2.80585714285714,4,21147.6937041667
2011-04-08,6.59058823529412,21246.34,2.79914285714286,4,21246.2740941176
2011-04-11,6.60833333333333,20588.69,2.80128571428571,4,20588.6239166667
2011-04-12,6.695,19848.49,2.80885714285714,4,19848.42305
2011-04-13,6.78625,18613.96,2.81557142857143,4,18613.8921375
2011-04-14,7.01888888888889,18730.84,2.824,4,18730.7698111111
2011-04-15,7.10666666666667,19371.26,2.82371428571429,4,19371.1889333333
2011-04-18,7.16333333333333,18852.91,2.82314285714286,4,18852.8383666667
2011-04-19,7.18875,18999.17,2.82328571428571,4,18999.0981125
2011-04-20,7.2,18798.67,2.82142857142857,4,18798.598
2011-04-25,7.2075,18176.55,2.824,4,18176.477925
2011-04-26,7.2475,17765.63,2.82728571428571,4,17765.557525
2011-04-27,7.349,17959.32,2.83242857142857,4,17959.24651
2011-04-28,7.19533333333333,18971.59,2.82342857142857,4,18971.5180466667
2011-04-29,7.03428571428571,19636.22,2.82128571428571,4,19636.1496571429
2011-05-03,6.95185185185185,19485.14,2.83028571428571,4,19485.0704814815
2011-05-04,6.79179130434783,20678.38,2.82071428571429,4,20678.312082087
2011-05-05,6.80032857142857,20638.49,2.81857142857143,4,20638.4219967143
2011-05-06,6.73,21769.92,2.80285714285714,4,21769.8527
2011-05-09,6.614,21598.84,2.79271428571429,4,21598.77386
2011-05-10,6.745,21129.86,2.79228571428571,4,21129.79255
2011-05-11,6.82909090909091,20735.46,2.794,4,20735.3917090909
2011-05-12,6.74754285714286,21483.63,2.78228571428571,4.25,21483.5625245714
2011-05-13,6.6879641025641,22080.21,2.76571428571429,4.25,22080.143120359
2011-05-16,6.72,22053.07,2.75942857142857,4.25,22053.0028
2011-05-17,6.715,21969.04,2.76128571428571,4.25,21968.97285
2011-05-18,6.67666666666667,22070.8,2.75342857142857,4.25,22070.7332333333
2011-05-19,6.719,22034.42,2.75571428571429,4.25,22034.35281
2011-05-20,6.7,21814.19,2.75728571428571,4.25,21814.123
2011-05-23,6.69363636363636,21478.64,2.75757142857143,4.25,21478.5730636364
2011-05-24,6.7,21776.94,2.752,4.25,21776.873
2011-05-25,6.68571428571429,21999.71,2.74957142857143,4.25,21999.6431428571
2011-05-26,6.65222222222222,22619.09,2.74814285714286,4.25,22619.0234777778
2011-05-27,6.6394,22375.3,2.75228571428571,4.25,22375.233606
2011-05-30,6.7,21217.76,2.77085714285714,4.25,21217.693
2011-05-31,6.67333333333333,21566.07,2.77014285714286,4.25,21566.0032666667
2011-06-01,6.7,20283.93,2.78014285714286,4.25,20283.863
2011-06-02,6.588,21736.48,2.76585714285714,4.25,21736.41412
2011-06-03,6.54125,21227.68,2.765,4.25,21227.6145875
2011-06-06,6.80851851851852,18585.81,2.79271428571429,4.25,18585.7419148148
2011-06-07,6.67666666666667,19881.1,2.78814285714286,4.25,19881.0332333333
2011-06-08,6.536,20581.13,2.78142857142857,4.25,20581.06464
2011-06-09,6.51,20953.26,2.76485714285714,4.25,20953.1949
2011-06-10,6.42,20661.02,2.76442857142857,4.25,20660.9558
2011-06-13,6.40285714285714,20597.58,2.761,4.25,20597.5159714286
2011-06-14,6.458,20677.88,2.762,4.25,20677.81542
2011-06-15,6.44,20146.17,2.76242857142857,4.25,20146.1056
2011-06-16,6.46,19813.6,2.76257142857143,4.25,19813.5354
2011-06-17,6.385,19898.22,2.76085714285714,4.25,19898.15615
2011-06-20,6.38,19734.02,2.75985714285714,4.25,19733.9562
2011-06-21,6.32444444444445,19221.42,2.75557142857143,4.25,19221.3567555556
2011-06-22,6.3,19149.9,2.75628571428571,4.25,19149.837
2011-06-23,6.33,19013.57,2.761,4.25,19013.5067
2011-06-24,6.379,18996.88,2.75957142857143,4.25,18996.81621
2011-06-27,6.3,18842.29,2.759,4.25,18842.227
2011-06-28,6.369,18719.46,2.75614285714286,4.25,18719.39631
2011-06-30,6.30166666666667,18878.78,2.74957142857143,4.25,18878.7169833333
2011-07-01,6.25666666666667,19207.77,2.74828571428571,4.25,19207.7074333333
2011-07-04,6.309,19368.44,2.75085714285714,4.25,19368.37691
2011-07-05,6.22,19375.02,2.75,4.25,19374.9578
2011-07-06,6.2,19459.57,2.74942857142857,4.25,19459.508
2011-07-07,6.23166666666667,19863.51,2.74385714285714,4.25,19863.4476833333
2011-07-08,6.289,19916.9,2.74528571428571,4.25,19916.83711
2011-07-11,6.27,19763.8,2.74528571428571,4.25,19763.7373
2011-07-12,6.27416666666667,19931.9,2.74328571428571,4.25,19931.8372583333
2011-07-13,6.25,20220.94,2.74257142857143,4.25,20220.8775
2011-07-14,6.25,20181.82,2.742,4.25,20181.7575
2011-07-15,6.25,20345.75,2.74285714285714,4.25,20345.6875
2011-07-18,6.24105263157895,21284.74,2.73785714285714,4.25,21284.6775894737
2011-07-19,6.23666666666667,21963.55,2.73742857142857,4.25,21963.4876333333
2011-07-20,6.2165,22176.12,2.73842857142857,4.25,22176.057835
2011-07-21,6.2,22164.41,2.73614285714286,4.25,22164.348
2011-07-22,6.2101,22049.23,2.73757142857143,4.25,22049.167899
2011-07-25,6.20333333333333,22077.03,2.73757142857143,4.25,22076.9679666667
2011-07-26,6.19,22307.17,2.73685714285714,4.25,22307.1081
2011-07-27,6.19083333333333,21963.1,2.73885714285714,4.25,21963.0380916667
2011-08-01,6.139059375,21943.78,2.74371428571429,4.25,21943.7186094062
2011-08-02,6.085,21710.28,2.74385714285714,4.25,21710.21915
2011-08-03,6.09428571428572,21517.25,2.74271428571429,4.25,21517.1890571429
2011-08-04,6.11290322580645,20319.87,2.74257142857143,4.25,20319.8088709677
2011-08-05,6.124,20160.11,2.74228571428571,4.25,20160.04876
